name;priceDM;sale_price;picture;product_category;sku
Каша молочная Bebelac Кукурузная 200г c 5месяцев;1 809 ₸;1 809 ₸;https://static.detmir.st/media_out/095/682/4682095/450/0.jpg?1660277128424;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;4682095
Чай Semper шиповник-черника гранулированный 200г с 5месяцев;3 549 ₸;3 549 ₸;https://static.detmir.st/media_pim/842/134/134842/450/0.jpg?1679311424262;Детский мир>Товары для питания и кормления>Детское питание>Чай детский;134842
Каша молочная Bebelac Мультизлаковая с яблоком и малиной 200г c 6месяцев;1 809 ₸;1 809 ₸;https://static.detmir.st/media_out/098/682/4682098/450/0.jpg?1660277129863;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;4682098
Каша Fleur Alpine мультизлаковая банан-клубника-яблоко с кукурузными шариками овсяными и спельтовыми хлопьями 200г с 15месяцев;2 539 ₸;2 539 ₸;https://static.detmir.st/media_pim/957/462/3462957/450/0.jpg?1672243019348;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;3462957
Каша молочная Малютка гречневая с черносливом 220г;1 495 ₸;1 495 ₸;https://static.detmir.st/media_out/132/140/140132/450/0.jpg?1652262189753;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;140132
Каша молочная Fleur Alpine пшеничная 200г с 5месяцев;3 899 ₸;3 509 ₸;https://static.detmir.st/media_out/542/051/5051542/450/0.jpg?1663387451122;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;5051542
Каша безмолочная Heinz низкоаллергенная гречневая 180г c 4месяцев;1 259 ₸;1 259 ₸;https://static.detmir.st/media_out/726/086/4086726/450/0.jpg?1652264620719;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;4086726
Каша безмолочная Агуша гречневая 200г с 4месяцев;909 ₸;909 ₸;https://static.detmir.st/media_out/238/982/4982238/450/0.jpg?1662437395161;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;4982238
Каша молочная Bebelac гречневая с черносливом 200г c 4месяцев;1 809 ₸;1 809 ₸;https://static.detmir.st/media_out/376/682/4682376/450/0.jpg?1660277130566;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;4682376
Каша безмолочная Агуша рисовая 200г с 4месяцев;909 ₸;909 ₸;https://static.detmir.st/media_out/237/982/4982237/450/0.jpg?1662437395139;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;4982237
Каша молочная Bebelac гречневая 200г c 4месяцев;1 809 ₸;1 809 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;4682377
Каша Бибиколь на козьем молоке рисовая 200г с 4 мес;4 590 ₸;4 129 ₸;https://static.detmir.st/media_out/951/624/2624951/450/0.jpg?1657944284975;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;2624951
Пеленки BabyGo 40*60 30шт в ассортименте 762411231/762411233;2 999 ₸;2 699 ₸;https://static.detmir.st/media_out/051/148/3148051/450/0.jpg?1652264510355;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Пеленки одноразовые;3148051
Каша безмолочная Малютка гречневая 200г с 4 месяцев;1 339 ₸;1 199 ₸;https://static.detmir.st/media_out/972/158/158972/450/0.jpg?1652262450605;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;158972
Пеленки BabyGo 60*60 10шт в ассортименте 762611231/762611233;1 349 ₸;1 209 ₸;https://static.detmir.st/media_out/052/148/3148052/450/0.jpg?1652264510355;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Пеленки одноразовые;3148052
Пеленки BabyGo 40*60 5шт в ассортименте 762411230/762411232;599 ₸;539 ₸;https://static.detmir.st/media_out/050/148/3148050/450/0.jpg?1652264510355;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Пеленки одноразовые;3148050
Каша молочная Heinz овсянка 180г с 5месяцев;1 490 ₸;1 490 ₸;https://static.detmir.st/media_out/704/101/5101704/450/0.jpg?1665633820348;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;5101704
Сок Сады Придонья зеленое яблоко 0.2л с 4месяцев;203 ₸;203 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;13981
Каша молочная Heinz овсяная с персиком 200 г с 5 месяцев;1 299 ₸;1 299 ₸;https://static.detmir.st/media_out/968/148/3148968/450/0.jpg?1652264510452;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;3148968
Пеленки BabyGo 40*60 30шт в ассортименте 762411231/762411233;2 999 ₸;2 699 ₸;https://static.detmir.st/media/EQUUYDForzDwJlBoqwU7D1R9JXFETW8-ZrHT2g2eZbA=?preset=webp;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Пеленки одноразовые;3148051
Каша молочная Heinz рисовая 180г с 4месяцев;1 490 ₸;1 490 ₸;https://static.detmir.st/media_out/703/101/5101703/450/0.jpg?1665633819365;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;5101703
Сок ФрутоНяня из яблок 0,2 л с 4 месяцев;223 ₸;179 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;578181
Пеленки BabyGo 60*60 10шт в ассортименте 762611231/762611233;1 349 ₸;1 209 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Пеленки одноразовые;3148052
Каша безмолочная Heinz низкоаллергенная рисовая 160г с 4месяцев;1 259 ₸;1 259 ₸;https://static.detmir.st/media_out/725/086/4086725/450/0.jpg?1652264620718;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;4086725
Пеленки BabyGo 40*60 5шт в ассортименте 762411230/762411232;599 ₸;539 ₸;https://static.detmir.st/media_out/050/148/3148050/450/0.jpg?1652264510355;Детский мир>Гигиена и уход>Подгузники, салфетки и пеленки>Пеленки одноразовые;3148050
Сок Агуша яблоко осветленный 0.2л с 4месяцев;219 ₸;219 ₸;https://static.detmir.st/media_out/151/026/26151/450/0.jpg?1666756831859;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;26151
Каша Бибиколь на козьем молоке гречневая 200г с 4 мес;4 590 ₸;4 129 ₸;https://static.detmir.st/media_out/911/624/2624911/450/0.jpg?1657944284431;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;2624911
Каша Бибиколь БибиКаша кукурузная козье молоко 200г 5месяцев;4 590 ₸;4 129 ₸;https://static.detmir.st/media_out/971/624/2624971/450/0.jpg?1657944285158;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;2624971
Вода ФрутоНяня артезианская питьевая негаз. 1,5 л с 0 месяцев;549 ₸;459 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;20071
Компот ФрутоНяня из вишни и малины 0,2 л с 5 месяцев;239 ₸;159 ₸;https://static.detmir.st/media_pim/651/577/577651/450/0.jpg?1670499967989;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;577651
Каша безмолочная Heinz Я большой 5злаков 200г c 12месяцев;1 359 ₸;1 359 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;4894852
Сок Агуша яблоко-персик с мякотью 200мл с 5месяцев;219 ₸;219 ₸;https://static.detmir.st/media_out/211/026/26211/450/0.jpg?1666756831884;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;26211
Вода ФрутоНяня  артезианская питьевая негаз. 0,33 л с 0 месяцев;223 ₸;169 ₸;https://static.detmir.st/media_pim/061/020/20061/450/0.jpg?1675087136994;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;20061
Каша безмолочная Bebelac Овсяная 180г c 5месяцев;1 625 ₸;1 625 ₸;https://static.detmir.st/media_out/097/682/4682097/450/0.jpg?1660277128903;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;4682097
Компот ФрутоНяня из яблок и клубники 0,2 л с 6 месяцев;239 ₸;159 ₸;https://static.detmir.st/media_pim/661/577/577661/450/0.jpg?1670499980630;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;577661
Каша Бибиколь БибиКаша овсяная козье молоко 200г с 5месяцев;3 990 ₸;3 589 ₸;https://static.detmir.st/media_out/931/624/2624931/450/0.jpg?1657944284518;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;2624931
Каша молочная Heinz овсяная 200 г с 5 месяцев;1 299 ₸;1 206 ₸;https://static.detmir.st/media_out/983/148/3148983/450/0.jpg?1652264510458;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;3148983
Сок ФрутоНяня из груш 0,2 л с 4 месяцев;223 ₸;179 ₸;https://static.detmir.st/media_out/141/578/578141/450/0.jpg?1660104202078;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;578141
Вода с соком Агуша Яблоко 0.3л 12 месяцев;345 ₸;345 ₸;https://static.detmir.st/media_out/701/979/2979701/450/0.jpg?1660622585885;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;2979701
Кашка молочная Gerber пшенично-овсяная 200мл с 6месяцев;785 ₸;785 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;3626988
Вода с соком Агуша Садовые ягоды 0.3л 12месяцев;345 ₸;345 ₸;https://static.detmir.st/media_out/711/979/2979711/450/0.jpg?1660622586602;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;2979711
Каша безмолочная Bebelac рисовая 180г c 4месяцев;1 625 ₸;1 625 ₸;https://static.detmir.st/media_out/096/682/4682096/450/0.jpg?1660277128427;Детский мир>Товары для питания и кормления>Детское питание>Каши детские;4682096
Сок Агуша яблоко с мякотью 200мл с 4месяцев;219 ₸;219 ₸;https://static.detmir.st/media_out/171/026/26171/450/0.jpg?1652260954505;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;26171
Сок Агуша груша осветленный 0.2л с 4месяцев;219 ₸;219 ₸;https://static.detmir.st/media_pim/641/580/580641/450/0.jpg?1670927555214;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;580641
Сок ФрутоНяня из яблок и шиповника 0,2 л с 5 месяцев;223 ₸;199 ₸;https://static.detmir.st/media_pim/831/577/577831/450/0.jpg?1670927528189;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;577831
Сок Агуша яблоко-манго-банан с мякотью 200мл с 6месяцев;219 ₸;219 ₸;https://static.detmir.st/media_out/085/654/4654085/450/0.jpg?1666756923093;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;4654085
Сок ФрутоНяня мультифруктовый 0,2 л с 6 месяцев;249 ₸;189 ₸;https://static.detmir.st/media_out/441/796/1796441/450/0.jpg?1660104206641;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;1796441
Комплект для купания Babyton махровый Голубой 28053;7 990 ₸;6 290 ₸;https://static.detmir.st/media_pim/838/186/3186838/450/0.jpg?1679502089348;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;3186838
Сок ФрутоНяня из яблок и вишни 0,2 л с 5 месяцев;223 ₸;199 ₸;https://static.detmir.st/media_out/001/207/2207001/450/0.jpg?1660104207125;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;2207001
Полотенце-уголок Babyton Молочный 28070;4 190 ₸;3 450 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;4894610
Напиток ФрутоНяня из яблок с липой и ромашкой 0,2 л с 6 месяцев;223 ₸;169 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;578081
Комплект для купания Babyton махровый Желтый 28053;7 990 ₸;4 290 ₸;https://static.detmir.st/media_out/839/186/3186839/450/0.jpg?1652264515637;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;3186839
Морс ФрутоНяня из клюквы, черники и вишни 0,2 л с 5 месяцев;239 ₸;179 ₸;https://static.detmir.st/media_pim/681/577/577681/450/0.jpg?1670500070938;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;577681
Компот ФрутоНяня из яблок, кураги и изюма 0,2 л с 6 месяцев;239 ₸;209 ₸;https://static.detmir.st/media_pim/241/772/772241/450/0.jpg?1670929135517;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;772241
Полотенце-уголок Babyton с вышивкой Белое;7 690 ₸;5 290 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;3019507
Сок ФрутоНяня из яблок и персиков 0,2 л с 5 месяцев;223 ₸;199 ₸;https://static.detmir.st/media_out/171/578/578171/450/0.jpg?1660104202120;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;578171
Пеленка-уголок Babyton Машинки 28069;5 990 ₸;3 850 ₸;https://static.detmir.st/media_out/310/719/4719310/450/0.jpg?1652264737805;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;4719310
Сок Агуша яблоко-банан-клубника-арония-киви 200мл с 8месяцев;219 ₸;219 ₸;https://static.detmir.st/media_out/083/654/4654083/450/0.jpg?1652264729689;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;4654083
Полотенце-уголок Babyton детское Белое;6 790 ₸;5 290 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;3019508
Комплект для купания Babyton махровый Розовый 28053;7 990 ₸;6 290 ₸;https://static.detmir.st/media_pim/841/186/3186841/450/0.jpg?1679502108818;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;3186841
Сок Агуша яблоко-вишня осветлённый без сахара 0.2л с 5месяцев;219 ₸;219 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;580711
Пеленка-уголок Babyton Джунгли 28069;5 990 ₸;3 850 ₸;https://static.detmir.st/media_out/309/719/4719309/450/0.jpg?1652264737805;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;4719309
Комплект для купания Babyton махровый 2предмета Молочный;7 990 ₸;6 290 ₸;https://static.detmir.st/media_pim/154/041/6041154/450/0.jpg?1670946619957;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;6041154
Нектар ФрутоНяня из смеси фруктов неосветленный, 0,2 л с 6 месяцев;223 ₸;199 ₸;https://static.detmir.st/media_out/891/320/2320891/450/0.jpg?1660104207573;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;2320891
Пеленка-уголок Babyton Сердечки 28069;5 990 ₸;3 850 ₸;https://static.detmir.st/media_out/311/719/4719311/450/0.jpg?1652264737805;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;4719311
Нектар ФрутоНяня из бананов с мякотью 0,2 л с 6 месяцев;223 ₸;179 ₸;https://static.detmir.st/media_out/101/578/578101/450/0.jpg?1660104201319;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;578101
Полотенце-уголок Babyton Мишка махровое Белый DM532/3;8 290 ₸;7 450 ₸;https://static.detmir.st/media_pim/015/036/6036015/450/0.jpg?1669639532625;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;6036015
Смесь молочная Kabrita 1 Gold 800г c 0месяцев;26 699 ₸;18 599 ₸;https://static.detmir.st/media/PzIDgzoQ3WS5Pwc2__2BB0pAylzqDOQy_KH9k0Hqv1c=?preset=webp;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3194076
Комплект для купания Babyton махровый Голубой 28053;7 990 ₸;6 290 ₸;https://static.detmir.st/media_pim/838/186/3186838/450/0.jpg?1679502089348;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;3186838
Сок Сады Придонья яблоко-виноград 0,2л с 6 месяцев;203 ₸;203 ₸;https://static.detmir.st/media_out/041/014/14041/450/0.jpg?1652260768512;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;14041
Полотенце-уголок Babyton Молочный 28070;4 190 ₸;3 450 ₸;https://static.detmir.st/media_pim/610/894/4894610/450/0.jpg?1679502203417;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;4894610
Вода Агуша детская 1.5л с 0месяцев;549 ₸;495 ₸;https://static.detmir.st/media_out/991/025/25991/450/0.jpg?1652260951644;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;25991
Смесь молочная Kabrita 2 Gold 800г с 6месяцев;26 699 ₸;18 599 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3194078
Комплект для купания Babyton махровый Желтый 28053;7 990 ₸;4 290 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;3186839
Полотенце-уголок Babyton с вышивкой Белое;7 690 ₸;5 290 ₸;https://static.detmir.st/media_pim/507/019/3019507/450/0.jpg?1679502154557;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;3019507
Вода с соком Агуша яблоко-виноград 300мл с 12месяцев;349 ₸;349 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;3083505
Смесь молочная Kabrita 3 Gold 800г с 12месяцев;26 699 ₸;18 399 ₸;https://static.detmir.st/media_pim/079/194/3194079/450/0.jpg?1669127000188;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3194079
Пеленка-уголок Babyton Машинки 28069;5 990 ₸;3 850 ₸;https://static.detmir.st/media_out/310/719/4719310/450/0.jpg?1652264737805;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;4719310
Смесь молочная Kabrita 4 Gold 800г с 18месяцев;26 699 ₸;17 799 ₸;https://static.detmir.st/media_pim/735/590/3590735/450/0.jpg?1669284785631;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3590735
Полотенце-уголок Babyton детское Белое;6 790 ₸;5 290 ₸;https://static.detmir.st/media_pim/508/019/3019508/450/0.jpg?1679502161412;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;3019508
Комплект для купания Babyton махровый Розовый 28053;7 990 ₸;6 290 ₸;https://static.detmir.st/media_pim/841/186/3186841/450/0.jpg?1679502108818;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;3186841
Нектар ФрутоНяня морковный с мякотью 0,2 л с 4 месяцев;223 ₸;169 ₸;https://static.detmir.st/media/NN3suB54yz0Uk-voEFr16Qw7chwAyfSNpenvO4ezQos=?preset=webp;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;20101
Пеленка-уголок Babyton Джунгли 28069;5 990 ₸;3 850 ₸;https://static.detmir.st/media_out/309/719/4719309/450/0.jpg?1652264737805;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;4719309
Смесь молочная Kabrita Gold 1 400г с 0месяцев;13 785 ₸;9 899 ₸;https://static.detmir.st/media/gP2nCXslzVPkQ3VCLdDF_jcfnVynLKpU832ZSgy_G4g=?preset=webp;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3209042
Вода питьевая Агуша 0.33л с 0месяцев;219 ₸;219 ₸;https://static.detmir.st/media_out/981/025/25981/450/0.jpg?1659067227480;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;25981
Комплект для купания Babyton махровый 2предмета Молочный;7 990 ₸;6 290 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;6041154
Сок Сады Придонья яблоко-шиповник 0.2л с 6месяцев;203 ₸;203 ₸;https://static.detmir.st/media_out/051/014/14051/450/0.jpg?1652260768801;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;14051
Пеленка-уголок Babyton Сердечки 28069;5 990 ₸;3 850 ₸;https://static.detmir.st/media_out/311/719/4719311/450/0.jpg?1652264737805;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;4719311
Смесь молочная Kabrita Gold 2 400г с 6месяцев;13 785 ₸;9 899 ₸;https://static.detmir.st/media/sJ_e_EdzlABtCGo4fYs8LEuHJLewPvmNZ24gVR3wuiU=?preset=webp;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3209043
Вода питьевая Fleur Alpine 1л с 0месяцев;909 ₸;769 ₸;https://static.detmir.st/media_pim/926/342/3342926/450/0.jpg?1672242779760;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;3342926
Полотенце-уголок Babyton Мишка махровое Белый DM532/3;8 290 ₸;7 450 ₸;https://static.detmir.st/media_pim/015/036/6036015/450/0.jpg?1669639532625;Детский мир>Гигиена и уход>Для купания и ванны>Детские полотенца;6036015
Смесь Мамако 1 Premium на козьем молоке 800г с 0месяцев;21 790 ₸;21 790 ₸;https://static.detmir.st/media_pim/428/226/4226428/450/0.jpg?1678363752812;Детский мир>Товары для питания и кормления>Молочные продукты для детей;4226428
Нектар ФрутоНяня из тыквы с мякотью 0,2 л с 5 месяцев;223 ₸;149 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;578111
Cмесь NAN на козьем молоке 400г с 0месяцев;9 505 ₸;9 505 ₸;https://static.detmir.st/media/hQlhTO6AGr1-7MyjpACEliUqE6Ac_s7RuLjovekqNkw=?preset=webp;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3989004
Сок Сады Придонья яблоко-вишня 0.2л с 5месяцев;203 ₸;203 ₸;https://static.detmir.st/media_out/001/014/14001/450/0.jpg?1652260767062;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;14001
Сок Сады Придонья яблоко-ананас 0.2л с 6месяцев;203 ₸;203 ₸;https://static.detmir.st/media_out/021/014/14021/450/0.jpg?1652260767818;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;14021
Смесь Мамако 3 Premium на козьем молоке 800г с 12месяцев;18 890 ₸;18 890 ₸;https://static.detmir.st/media_pim/430/226/4226430/450/0.jpg?1678363797380;Детский мир>Товары для питания и кормления>Молочные продукты для детей;4226430
Каша Kabrita рисовая на козьем молоке 180г с 4месяцев;3 919 ₸;2 779 ₸;https://static.detmir.st/media_out/361/773/1773361/450/0.jpg?1652264478046;Детский мир>Товары для питания и кормления>Молочные продукты для детей;1773361
Каша Kabrita овсяная на козьем молоке банан-чернослив 180г с 6месяцев;4 639 ₸;3 099 ₸;https://static.detmir.st/media_out/344/334/3334344/450/0.jpg?1652264531920;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3334344
Сок Сады Придонья яблоко восстановленный осветленный 0.3л с 4месяцев;363 ₸;363 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;1179421
Каша Kabrita гречневая на козьем молоке 180г с 4месяцев;4 279 ₸;3 159 ₸;https://static.detmir.st/media_out/351/773/1773351/450/0.jpg?1652264478046;Детский мир>Товары для питания и кормления>Молочные продукты для детей;1773351
Нектар ФрутоНяня из бананов 0,5 л от 3 лет;489 ₸;439 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;577541
Смесь Мамако 2 Premium на козьем молоке 800г с 6месяцев;21 790 ₸;21 790 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Молочные продукты для детей;4226426
Каша молочная Kabrita 7 злаков на козьем молоке банан 180г с 6месяцев;4 279 ₸;3 159 ₸;https://static.detmir.st/media_out/331/773/1773331/450/0.jpg?1652264478046;Детский мир>Товары для питания и кормления>Молочные продукты для детей;1773331
Нектар ФрутоНяня из яблок и слив с мякотью 0,2 л с 5 месяцев;223 ₸;199 ₸;https://detmir.kz/images/banners/02879ef716243f96dbde10230622f32a5d706f0d.jpg;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;578131
Каша Kabrita мультизлаковая на козьем молоке тыква 180г с 6месяцев;4 899 ₸;3 469 ₸;https://static.detmir.st/media_out/345/334/3334345/450/0.jpg?1652264531920;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3334345
Сок Fleur Alpine яблочный прямого отжима 200г с 8месяцев;590 ₸;449 ₸;https://static.detmir.st/media_pim/770/672/4672770/450/0.jpg?1672243408928;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;4672770
Сок ФрутоНяня из яблок и груш 0,2 л с 5 месяцев;223 ₸;199 ₸;https://static.detmir.st/media_out/161/578/578161/450/0.jpg?1660104202118;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;578161
Каша Kabrita на козьем молоке гречневая яблоко-абрикос 180г с 5 месяцев;4 779 ₸;3 389 ₸;https://static.detmir.st/media_out/341/773/1773341/450/0.jpg?1652264478046;Детский мир>Товары для питания и кормления>Молочные продукты для детей;1773341
Сок Сады Придонья яблоко-банан 0.125л с 6месяцев;139 ₸;99 ₸;https://static.detmir.st/media_out/507/294/3294507/450/0.jpg?1652264529144;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;3294507
Каша Kabrita овсяная на козьем молоке 180г с 5месяцев;4 379 ₸;2 899 ₸;https://static.detmir.st/media_out/343/334/3334343/450/0.jpg?1652264531920;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3334343
Сок Агуша яблоко 500мл с 3лет;429 ₸;429 ₸;https://static.detmir.st/media_out/941/579/579941/450/0.jpg?1657944255654;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;579941
Смесь PediaSure Малоежка ваниль 850г с 12месяцев;12 579 ₸;12 579 ₸;https://static.detmir.st/media_out/084/415/3415084/450/0.jpg?1652264540180;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3415084
Сок Агуша яблоко-шиповник осветленный 0.2л с 5месяцев;219 ₸;219 ₸;https://static.detmir.st/media_out/701/580/580701/450/0.jpg?1666756835294;Детский мир>Товары для питания и кормления>Детское питание>Соки, воды, компоты и морсы;580701
Питание Nutricia Infatrini для часто болеющих детей 125мл c 0месяцев;2 015 ₸;2 015 ₸;https://static.detmir.st/media_out/863/127/3127863/450/0.jpg?1652264505880;Детский мир>Товары для питания и кормления>Молочные продукты для детей;3127863
Молочная смесь Бибиколь 2 с пребиотиками на основе козьего молока 800 г с 6-12 мес;29 590 ₸;26 629 ₸;https://static.detmir.st/media_out/361/622/2622361/450/0.jpg?1657944282918;Детский мир>Товары для питания и кормления>Молочные продукты для детей;2622361
