name,priceDM,sale_price,picture,product_category,sku
Крем-суп Мамако из тыквы на козьем молоке 150г с 8месяцев,2 849 ₸,2 419 ₸,https://static.detmir.st/media_pim/308/082/3082308/450/0.jpg?1677603703165,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3082308
Кашка молочная Агуша Вставайка овсянка-малина 0.2л с 6месяцев,289,255,https://static.detmir.st/media_pim/528/088/3088528/450/0.jpg?1673329338115,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3088528
Пюре Fleur Alpine Органик яблоко-банан-черника-йогурт пауч 120г с 6месяцев,929,689,https://static.detmir.st/media_pim/820/081/3081820/1500/0.jpg?1672242044326,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3081820
Каша Nestle земляника-яблоко-малина 190г с 12месяцев,1 430 ₸,1 430 ₸,https://static.detmir.st/media_pim/710/894/4894710/1500/0.jpg?1674741351389,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,4894710
Каша безмолочная Gerber овсяная тыква-абрикос 180г с 5месяцев,1 545 ₸,1 545 ₸,https://static.detmir.st/media_out/516/202/3202516/450/0.jpg?1652264518377,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3202516
Пюре Kabrita c козьими сливками фруктовый смузи 100г с 6месяцев,1 559 ₸,1 239 ₸,https://static.detmir.st/media_pim/999/108/3108999/1500/0.jpg?1680884055555,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3108999
Пюре Бабушкино лукошко чернослив-творог 100г с 6месяцев,505,505,https://static.detmir.st/media_out/171/707/707171/450/0.jpg?1657944259008,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,707171
Пюре ФрутоНяня овощной салатик 80 г с 5 месяцев,355,329,https://static.detmir.st/media_pim/371/506/506371/450/0.jpg?1679918613587,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,506371
Каша молочная Nestle мультизлаковая банан-земляника 200г с 8месяцев,1 199 ₸,1 199 ₸,https://static.detmir.st/media_pim/705/894/4894705/1500/0.jpg?1674741027434,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,4894705
Крем-суп Мамако из шпината на козьем молоке 150г с 8 месяцев,3 109 ₸,2 639 ₸,https://static.detmir.st/media_pim/309/082/3082309/450/0.jpg?1678363572857,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3082309
Каша Fleur Alpine безмолочная овсяная 175г с 5месяцев,2 079 ₸,1 659 ₸,https://static.detmir.st/media_pim/482/134/134482/450/0.jpg?1672240840587,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,134482
Пюре ФрутоНяня из телятины 80 г с 6 месяцев,515,395,https://static.detmir.st/media_pim/771/511/511771/450/0.jpg?1672402832286,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,511771
Каша сухая безмолочная Gerber овсяная банан-яблоко 180г с 6месяцев,1 545 ₸,1 545 ₸,https://static.detmir.st/media_out/581/464/3464581/450/0.jpg?1652264548455,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3464581
Каша безмолочная Gerber мультизлаковая чернослив-яблоко 180г с 6месяцев,1 545 ₸,1 545 ₸,https://static.detmir.st/media_out/515/202/3202515/450/0.jpg?1652264518377,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3202515
Пюре ФрутоНяня из индейки с овощами 100 г с 8 месяцев,393,299,https://static.detmir.st/media_pim/311/920/1920311/450/0.jpg?1681851928754,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,1920311
Каша молочная Nutrilak Premium Procereals мультизлаковая яблоко-малина 200г с 6месяцев,1 275 ₸,1 079 ₸,https://static.detmir.st/media_out/861/278/3278861/450/0.jpg?1657944526420,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3278861
Пюре Fleur Alpine Органик яблоко-банан-йогурт пауч 120г с 6месяцев,929,689,https://static.detmir.st/media_pim/818/081/3081818/450/0.jpg?1672241981026,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3081818
Пюре Сады Придонья манго 125г с 6месяцев,233,233,https://static.detmir.st/media_pim/543/294/3294543/450/0.jpg?1681911520137,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3294543
Пюре Kabrita лесная ягода с козьими сливками 100г с 6месяцев,1 559 ₸,1 239 ₸,https://static.detmir.st/media_pim/601/261/2261601/450/0.jpg?1680884064014,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,2261601
Пюре Сады Придонья кабачок 120г с 4месяцев,295,295,https://static.detmir.st/media_pim/781/984/1984781/450/0.jpg?1681903316292,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,1984781
Каша Nestle гречневая безмолочная 200г с 4месяцев,989,989,https://static.detmir.st/media_pim/091/501/501091/1500/0.jpg?1674740252112,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,501091
Пюре Сады Придонья морковь 120г с 5месяцев,295,295,https://static.detmir.st/media_pim/771/984/1984771/1500/0.jpg?1681903338152,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,1984771
Губка для тела Умкa детская,590,469,https://static.detmir.st/media_pim/961/764/1764961/450/0.jpg?1681726695045,Детский мир>Гигиена и уход>Для купания и ванны>Губки и мочалки детские,1764961
Каша молочная Nestle гречка-курага 200г с 5месяцев,1 199 ₸,1 199 ₸,https://static.detmir.st/media_pim/688/894/4894688/1500/0.jpg?1674740559397,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,4894688
Пюре Бабушкино лукошко яблоко 100г с 4месяцев,439,439,https://static.detmir.st/media_pim/161/024/24161/450/0.jpg?1681908677054,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,24161
Губка для тела Умкa детская,590,469,https://static.detmir.st/media_pim/961/764/1764961/1500/0.jpg?1681726695045,Детский мир>Гигиена и уход>Для купания и ванны>Губки и мочалки детские,1764961
Пюре Fleur Alpine Органик манго 90г с 6 месяцев,799,759,https://static.detmir.st/media_pim/225/002/3002225/1500/0.jpg?1672241876986,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3002225
Каша безмолочная Nutrilon кукурузная 180г с 5месяцев,1 949 ₸,1 949 ₸,https://static.detmir.st/media_out/960/138/3138960/1500/0.jpg?1652264508195,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3138960
Каша молочная Gerber мультизлаковая с черникой и малиной 180г с 6месяцев,1 665 ₸,1 665 ₸,https://static.detmir.st/media_out/584/464/3464584/450/0.jpg?1652264548455,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3464584
Каша Nestle мультизлаковая яблоко-банан-груша 190г с 12месяцев,1 430 ₸,1 430 ₸,https://static.detmir.st/media_pim/709/894/4894709/450/0.jpg?1674741306125,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,4894709
Пюре Бабушкино лукошко груша 100г с 4месяцев,439,439,https://static.detmir.st/media_pim/081/024/24081/1500/0.jpg?1681908630234,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,24081
Пюре Kabrita мультизлаковый пудинг с облепихой с козьими сливками 100г с 6месяцев,1 559 ₸,1 239 ₸,https://static.detmir.st/media_pim/747/695/4695747/450/0.jpg?1680871859959,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,4695747
Каша молочная Nestle овсяная груша-банан 200г с 6месяцев,1 199 ₸,1 199 ₸,https://static.detmir.st/media_pim/690/894/4894690/1500/0.jpg?1674740667351,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,4894690
Пюре Fleur Alpine яблоко-шиповник пауч 90г с 5месяцев,799,759,https://static.detmir.st/media_pim/011/180/1180011/450/0.jpg?1672241249403,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,1180011
Пюре Агуша брокколи 80г с 4месяцев,349,349,https://static.detmir.st/media_pim/741/181/3181741/450/0.jpg?1681902604044,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3181741
Каша молочная Nestle пшеница-тыква 200г с 5месяцев,1 199 ₸,1 199 ₸,https://static.detmir.st/media_pim/707/894/4894707/450/0.jpg?1681652002843,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,4894707
Каша Fleur Alpine молочная рисовая 200г с 4месяцев,2 729 ₸,2 589 ₸,https://static.detmir.st/media_pim/171/421/421171/450/0.jpg?1672240899830,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,421171
Каша безмолочная Gerber овсянка 180г с 5месяцев,1 545 ₸,1 545 ₸,https://static.detmir.st/media_out/514/202/3202514/450/0.jpg?1652264518377,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3202514
Каша Nestle 5 злаков безмолочная 200г с 6месяцев,989,989,https://static.detmir.st/media_pim/141/501/501141/450/0.jpg?1674740307536,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,501141
Пюре Сады Придонья тыква 120г с 5месяцев,295,295,https://static.detmir.st/media_pim/791/984/1984791/1500/0.jpg?1681903359983,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,1984791
Каша молочная Gerber мультизлаковая с яблоком и малиной 180г с 6месяцев,1 665 ₸,1 665 ₸,https://static.detmir.st/media_out/582/464/3464582/450/0.jpg?1652264548455,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3464582
Каша безмолочная Nutrilon мультизлаковая 180г с 6месяцев,1 949 ₸,1 949 ₸,https://static.detmir.st/media_out/959/138/3138959/450/0.jpg?1652264508195,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3138959
Каша молочная Heinz овсяная с бананом 200г с 6месяцев,1 299 ₸,1 299 ₸,https://static.detmir.st/media_pim/976/148/3148976/450/0.jpg?1681652533974,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3148976
Пюре Fleur Alpine яблоко-чернослив пауч 90г с 5месяцев,799,759,https://static.detmir.st/media_pim/021/180/1180021/1500/0.jpg?1672241184979,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,1180021
Каша Fleur Alpine овсяная груша на молоке 200г 5месяцев,2 999 ₸,2 849 ₸,https://static.detmir.st/media_pim/141/421/421141/1500/0.jpg?1672240941929,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,421141
Каша Heinz Лакомая многозерновая банан-малина 170г с 6месяцев,1 299 ₸,1 039 ₸,https://static.detmir.st/media_pim/683/196/3196683/450/0.jpg?1681652650451,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3196683
Пюре Gerber яблоко-банан пауч 90г с 6месяцев,595,595,https://static.detmir.st/media_pim/621/680/680621/1500/0.jpg?1670931404343,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,680621
Каша Nestle безмолочная рисовая 200г с 4месяцев,989,989,https://static.detmir.st/media_pim/081/501/501081/450/0.jpg?1674740211509,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,501081
Каша молочная Nestle пшеница-земляника-яблоко 200г с 8месяцев,1 199 ₸,1 199 ₸,https://static.detmir.st/media_pim/708/894/4894708/450/0.jpg?1674741270085,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,4894708
Каша молочная Nestle мультизлаковая груша-персик 200г с 6месяцев,1 199 ₸,1 199 ₸,https://static.detmir.st/media_pim/703/894/4894703/450/0.jpg?1674740800608,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,4894703
Пюре Fleur Alpine яблоко пауч 90г с 4месяцев,799,759,https://static.detmir.st/media_pim/081/180/1180081/1500/0.jpg?1672241089811,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,1180081
Каша Fleur Alpine овсяная на козьем молоке 200г 5месяцев,3 899 ₸,3 699 ₸,https://static.detmir.st/media_pim/151/421/421151/450/0.jpg?1672240963570,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,421151
Игрушка для ванной BabyGo заводная в ассортименте OTB0577593,999,399,https://static.detmir.st/media_pim/829/511/3511829/450/0.jpg?1678524786294,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3511829
Каша молочная Nutrilak Premium Procereals пшеничная яблоко 200г с 5месяцев,1 275 ₸,1 079 ₸,https://static.detmir.st/media_out/860/278/3278860/450/0.jpg?1657944525957,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3278860
Игровой набор BabyGo для ванной Веселая рыбалка OTG0938096,6 890 ₸,1 890 ₸,https://static.detmir.st/media_pim/102/679/4679102/450/0.jpg?1667397113192,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,4679102
Набор Полесье Водный мир №4 40909,10 690 ₸,6 390 ₸,https://static.detmir.st/media_out/388/145/3145388/450/0.jpg?1652264509767,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3145388
Пюре Gerber яблоко абрикос банан 130г,633,529,https://static.detmir.st/media_out/021/501/501021/1500/0.jpg?1652264469605,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,501021
Игровой набор BabyGo для ванной OTG0938106,7 690 ₸,2 090 ₸,https://static.detmir.st/media_pim/103/679/4679103/450/0.jpg?1667397104627,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,4679103
Пюре Heinz яблоко-клубника-злаки пауч 90г с 6месяцев,399,399,https://static.detmir.st/media_pim/441/504/2504441/450/0.jpg?1681900936566,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,2504441
Игрушка для ванны BabyGo Акулёнок в ассортименте OTG0930512,1 190 ₸,567,https://static.detmir.st/media_pim/292/969/3969292/450/0.jpg?1678524747419,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3969292
Каша Nestle мультизлаковая яблоко-земляника-персик 190г с 12месяцев,1 430 ₸,1 430 ₸,https://static.detmir.st/media_pim/711/894/4894711/1500/0.jpg?1674741399476,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,4894711
Пюре Fleur Alpine яблоко-пастернак пауч 120г с 6месяцев,869,819,https://static.detmir.st/media_pim/001/180/1180001/450/0.jpg?1672241289015,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,1180001
Пюре Бабушкино лукошко тыква для детей с 5 месяцев 100 г,439,439,https://static.detmir.st/media_pim/421/024/24421/450/0.jpg?1681902761207,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,24421
Набор для ванны BabyGo 26 предметов JC-1606A,3 490 ₸,1 770 ₸,https://static.detmir.st/media_pim/383/011/3011383/450/0.jpg?1678524866562,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3011383
Каша Fleur Alpine безмолочная рисовая 175г с 4мес,2 329 ₸,2 209 ₸,https://static.detmir.st/media_pim/502/134/134502/450/0.jpg?1672240735458,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,134502
Пюре Сады Придонья яблоко 80г с 4месяцев,245,199,https://static.detmir.st/media_pim/523/294/3294523/450/0.jpg?1681911642108,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3294523
Набор уточек BabyGo для ванны,1 790 ₸,739,https://static.detmir.st/media_out/303/011/3011303/450/0.jpg?1652264494814,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3011303
Каша Мамако пшеничная с грушей и бананом 200г с 6месяцев,2 849 ₸,2 419 ₸,https://static.detmir.st/media_pim/022/211/211022/450/0.jpg?1677603630347,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,211022
Пюре Gerber фруктово-ягодный микс 90г с 6месяцев,749,749,https://static.detmir.st/media_out/416/177/3177416/450/0.jpg?1652264514399,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3177416
Каша молочная Nestle мультизлаковая яблоко-банан 200г с 6месяцев,1 199 ₸,1 199 ₸,https://static.detmir.st/media_pim/702/894/4894702/450/0.jpg?1674740763247,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,4894702
Книжка BabyGo для ванны,1 790 ₸,879,https://static.detmir.st/media_pim/001/607/607001/450/0.jpg?1678545628748,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,607001
Пюре Fleur Alpine яблоко-черника 90г с 5месяцев,859,809,https://static.detmir.st/media_pim/226/002/3002226/450/0.jpg?1672241912142,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3002226
Каша Fleur Alpine молочная кукурузная 200г с 5месяцев,3 249 ₸,3 079 ₸,https://static.detmir.st/media_pim/426/782/3782426/450/0.jpg?1672243201021,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3782426
Весёлая гусеница BabyGo для ванны,7 190 ₸,3 790 ₸,https://static.detmir.st/media_out/241/368/368241/450/0.jpg?1652264468342,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,368241
Каша Heinz Лакомая гречневая груша-абрикос-смородина 170г с 5месяцев,1 299 ₸,1 039 ₸,https://static.detmir.st/media_pim/591/196/3196591/450/0.jpg?1681652619047,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3196591
Пингвины BabyGo на отдыхе для ванны,10 990 ₸,5 670 ₸,https://static.detmir.st/media_pim/231/368/368231/450/0.jpg?1678524766264,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,368231
Каша молочная Nutrilak Premium Procereals рисовая банан 200г с 6месяцев,1 275 ₸,1 079 ₸,https://static.detmir.st/media_out/859/278/3278859/450/0.jpg?1657944525417,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3278859
Пюре Heinz фруктовый салатик-злаки пауч 90г с 6месяцев,399,399,https://static.detmir.st/media_pim/431/504/2504431/1500/0.jpg?1681900902722,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,2504431
Каша Мамако кукурузная с тыквой и абрикосом на козьем молоке 200г с 5месяцев,2 849 ₸,2 419 ₸,https://static.detmir.st/media_pim/062/211/211062/450/0.jpg?1677603656580,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,211062
Пюре Heinz яблоко-клубника-черника 90г с 6месяцев,399,319,https://static.detmir.st/media_pim/262/368/3368262/450/0.jpg?1681901152564,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3368262
Игрушка BabyGo Пирамидка,2 190 ₸,989,https://static.detmir.st/media_out/301/011/3011301/1500/0.jpg?1652264494813,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3011301
Пюре Агуша тыква 80г с 5месяцев,349,349,https://static.detmir.st/media_pim/743/181/3181743/450/0.jpg?1681902631996,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3181743
Каша Heinz Лакомая рисовая абрикос-чернослив 170г с 5месяцев,1 299 ₸,1 039 ₸,https://static.detmir.st/media_pim/681/196/3196681/1500/0.jpg?1681652665715,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3196681
Набор игрушек на пальцы BabyGo 5 шт. TL-20,2 850 ₸,1 290 ₸,https://static.detmir.st/media_pim/010/179/3179010/1500/0.jpg?1678524882276,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3179010
Каша Heinz Лакомая многозерновая яблоко-вишня 170г с 6месяцев,1 299 ₸,1 039 ₸,https://static.detmir.st/media_pim/593/196/3196593/450/0.jpg?1681652638572,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3196593
Пюре Агуша морковь 80г с 4месяцев,349,349,https://static.detmir.st/media_pim/744/181/3181744/1500/0.jpg?1681902628734,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3181744
Пюре Агуша кабачок 80г с 4месяцев,349,349,https://static.detmir.st/media_pim/740/181/3181740/450/0.jpg?1681902617412,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3181740
Пюре Gerber груша-яблоко-банан 90г с 6месяцев,749,749,https://static.detmir.st/media_out/415/177/3177415/450/0.jpg?1652264514399,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3177415
Сортер Bright Starts Кит музыкальный 10934BS,31 490 ₸,20 390 ₸,https://static.detmir.st/media_out/983/087/3087983/1500/0.jpg?1652264499164,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3087983
Пюре Kabrita ванильный пудинг с козьими сливками 100г с 8месяцев,1 719 ₸,1 369 ₸,https://static.detmir.st/media_pim/745/695/4695745/450/0.jpg?1680871695242,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,4695745
Каша Fleur Alpine молочная гречневая 200г с 4месяцев,3 509 ₸,3 329 ₸,https://static.detmir.st/media_pim/424/782/3782424/1500/0.jpg?1672243148668,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3782424
Игрушка для ванны BabyGo Акула OTW20026324,3 190 ₸,1 150 ₸,https://static.detmir.st/media_pim/291/969/3969291/450/0.jpg?1678524732522,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3969291
Каша молочная Nestle мультизлаковая с фигурками из пшеницы яблоко-манго-гранат 190г с 12месяцев,1 430 ₸,1 430 ₸,https://static.detmir.st/media_pim/042/513/3513042/450/0.jpg?1674740439451,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3513042
Пюре Heinz фруктовый салатик 90г с 6месяцев,399,399,https://static.detmir.st/media_pim/261/910/3910261/1500/0.jpg?1681900912900,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3910261
Книжка BabyGo для ванны,1 990 ₸,987,https://static.detmir.st/media_pim/991/606/606991/1500/0.jpg?1678545638612,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,606991
Каша безмолочная Nutrilon рисовая 180г с 4месяцев,1 949 ₸,1 949 ₸,https://static.detmir.st/media_pim/962/138/3138962/1500/0.jpg?1681650913100,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3138962
Пюре Heinz яблоко-абрикос-облепиха 90г с 6месяцев,399,319,https://static.detmir.st/media_pim/268/368/3368268/450/0.jpg?1681901008843,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3368268
Бегемотик BabyGo Заводной,849,379,https://static.detmir.st/media_out/318/011/3011318/450/0.jpg?1652264494819,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3011318
Каша Мамако гречневая с яблоком и морковью 200г с 5месяцев,3 109 ₸,2 639 ₸,https://static.detmir.st/media_pim/012/211/211012/450/0.jpg?1677603595034,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,211012
Пюре Агуша цветная капуста 80г с 4месяцев,349,349,https://static.detmir.st/media_pim/742/181/3181742/450/0.jpg?1681902641318,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3181742
Сетка для игрушек Babyton в ванную,2 070 ₸,1 490 ₸,https://static.detmir.st/media_pim/307/027/3027307/450/0.jpg?1672057647041,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3027307
Каша молочная Nestle мультизлаковая яблоко-черника-малина 200г с 6месяцев,1 199 ₸,1 199 ₸,https://static.detmir.st/media_pim/706/894/4894706/450/0.jpg?1674741079680,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,4894706
Каша безмолочная Nutrilon рисовая с яблоком 180г с 4месяцев,1 949 ₸,1 849 ₸,https://static.detmir.st/media_out/678/151/3151678/450/0.jpg?1652264510853,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3151678
Каша Fleur Alpine кукуруза козье молоко 200 г с 5 месяцев,3 899 ₸,3 699 ₸,https://static.detmir.st/media_pim/901/666/2666901/450/0.jpg?1672241841754,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,2666901
Пюре Gerber яблоко-абрикос-персик 125г с 5месяцев,854,609,https://static.detmir.st/media_out/421/177/3177421/1500/0.jpg?1652264514403,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3177421
Набор для ванны B.Battat Кораблик,17 990 ₸,8 890 ₸,https://static.detmir.st/media_out/032/158/158032/1500/0.jpg?1652262422328,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,158032
Пюре Gerber спелая груша 90г,637,637,https://static.detmir.st/media_out/459/993/2993459/450/0.jpg?1652264492952,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,2993459
Каша Fleur Alpine гречневая на козьем молоке 200г 4месяцев,4 809 ₸,4 559 ₸,https://static.detmir.st/media_pim/121/421/421121/450/0.jpg?1672240987474,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,421121
Игрушки BabyGo для ванны,9 590 ₸,4 650 ₸,https://static.detmir.st/media_pim/041/607/607041/450/0.jpg?1678524806631,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,607041
Пюре Heinz кабачки 80г с 4месяцев,575,459,https://static.detmir.st/media_pim/767/102/4102767/450/0.jpg?1681903576761,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,4102767
Каша Fleur Alpine безмолочная пшенично-овсяная с кусочками банана и яблок 175г с 10 мес,2 989 ₸,2 389 ₸,https://static.detmir.st/media_pim/911/666/2666911/450/0.jpg?1672241797006,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,2666911
Пюре Сады Придонья цветная капуста 120 г с 4 месяцев,295,295,https://static.detmir.st/media_pim/726/084/3084726/450/0.jpg?1681903396279,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3084726
Каша Fleur Alpine рисовая на козьем молоке 200г с 4месяцев,3 899 ₸,3 699 ₸,https://static.detmir.st/media_pim/041/583/583041/450/0.jpg?1672241011582,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,583041
Пюре Сады Придонья яблоко-груша-слива 120г с 5месяцев,289,289,https://static.detmir.st/media_pim/751/984/1984751/450/0.jpg?1681911726274,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,1984751
Пюре Сады Придонья брокколи 120г с 4месяцев,299,299,https://static.detmir.st/media_pim/529/294/3294529/450/0.jpg?1681903300069,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3294529
Каша Fleur Alpine пшенично-овсяная груша-яблоко 200г с10месяцев,3 119 ₸,2 959 ₸,https://static.detmir.st/media_pim/921/666/2666921/450/0.jpg?1672241821581,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,2666921
Игрушки BabyGo для ванны,3 790 ₸,1 590 ₸,https://static.detmir.st/media_out/031/607/607031/1500/0.jpg?1652264470925,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,607031
Пюре Semper говядина 80г с 6месяцев,1 279 ₸,1 279 ₸,https://static.detmir.st/media_out/568/405/3405568/450/0.jpg?1652264538746,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3405568
Каша молочная Nutrilon мультизлаковая яблоко-банан 200г с 6месяцев,2 019 ₸,1 709 ₸,https://static.detmir.st/media_out/045/218/3218045/450/0.jpg?1652264520109,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3218045
Каша безмолочная Nutrilon овсяная 180г с 5месяцев,1 949 ₸,1 949 ₸,https://static.detmir.st/media_out/961/138/3138961/450/0.jpg?1652264508195,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,3138961
Каша молочная Малютка кукурузная 220г,1 469 ₸,1 469 ₸,https://static.detmir.st/media_pim/292/141/141292/450/0.jpg?1681652163091,Детский мир>Товары для питания и кормления>Детское питание>Каши детские,141292
Набор игрушек для купания BabyGo 4шт BA-N01A,4 290 ₸,2 790 ₸,https://static.detmir.st/media_pim/015/367/3367015/1500/0.jpg?1678524874115,Детский мир>Гигиена и уход>Для купания и ванны>Игрушки для купания и аксессуары,3367015
Пюре Gerber зеленый горошек-брокколи и кабачок 125г с 7месяцев,854,609,https://static.detmir.st/media_out/420/177/3177420/1500/0.jpg?1652264514403,Детский мир>Товары для питания и кормления>Детское питание>Пюре для детей,3177420
